Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead_Time,Factory,Recommendation
6409,US-2023-133711-CHO-MIL-31000,,2029-05-21,0,133711,United States,Mobile,Alabama,36608,Chocolate,1,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
6410,US-2023-129693-CHO-MIL-31000,,2029-05-24,3,129693,United States,Seattle,Washington,98105,Chocolate,3,CHO-MIL-31000,10,6.5,2,4.22,2.28,,4,Keep Current Factory
6411,US-2023-158288-CHO-FUD-51000,,2029-05-20,2,158288,United States,Philadelphia,Pennsylvania,19120,Chocolate,0,CHO-FUD-51000,9,32.4,9,21.6,10.8,,0,Keep Current Factory
6412,US-2023-133711-CHO-MIL-31000,,2029-05-21,0,133711,United States,Mobile,Alabama,36608,Chocolate,1,CHO-MIL-31000,10,16.25,5,10.55,5.7,,4,Keep Current Factory
6413,US-2023-133711-CHO-FUD-51000,,2029-05-21,0,133711,United States,Mobile,Alabama,36608,Chocolate,1,CHO-FUD-51000,9,25.2,7,16.8,8.4,,0,Keep Current Factory
6414,US-2023-145135-CHO-SCR-58000,,2029-05-20,0,145135,United States,Shelton,Connecticut,6484,Chocolate,0,CHO-SCR-58000,13,7.2,2,5.0,2.2,,0,Keep Current Factory
6415,US-2023-145135-CHO-TRI-54000,,2029-05-20,0,145135,United States,Shelton,Connecticut,6484,Chocolate,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
6416,US-2023-133711-OTH-GUM-21000,,2029-05-21,0,133711,United States,Mobile,Alabama,36608,Other,1,OTH-GUM-21000,14,10.0,8,5.2,4.8,,1,Keep Current Factory
6417,US-2023-126893-CHO-MIL-31000,,2029-05-23,3,126893,United States,Philadelphia,Pennsylvania,19134,Chocolate,0,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
6418,US-2023-159639-CHO-TRI-54000,,2029-05-24,3,159639,United States,Westfield,New Jersey,7090,Chocolate,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
6419,US-2023-104276-CHO-FUD-51000,,2029-05-25,3,104276,United States,Fort Lauderdale,Florida,33311,Chocolate,1,CHO-FUD-51000,9,25.2,7,16.8,8.4,,0,Keep Current Factory
6420,US-2023-162313-CHO-SCR-58000,,2029-05-22,0,162313,United States,Lincoln Park,Michigan,48146,Chocolate,2,CHO-SCR-58000,13,21.6,6,15.0,6.6,,0,Keep Current Factory
6421,US-2023-117583-CHO-MIL-31000,,2029-05-22,0,117583,United States,East Orange,New Jersey,7017,Chocolate,0,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
6422,US-2023-144911-CHO-SCR-58000,,2029-05-22,0,144911,United States,Overland Park,Kansas,66212,Chocolate,2,CHO-SCR-58000,13,18.0,5,12.5,5.5,,0,Keep Current Factory
6423,US-2023-117583-CHO-FUD-51000,,2029-05-22,0,117583,United States,East Orange,New Jersey,7017,Chocolate,0,CHO-FUD-51000,9,18.0,5,12.0,6.0,,0,Keep Current Factory
6424,US-2023-117583-CHO-TRI-54000,,2029-05-22,0,117583,United States,East Orange,New Jersey,7017,Chocolate,0,CHO-TRI-54000,12,18.75,5,12.25,6.5,,4,Keep Current Factory
6425,US-2023-117583-CHO-MIL-31000,,2029-05-22,0,117583,United States,East Orange,New Jersey,7017,Chocolate,0,CHO-MIL-31000,10,13.0,4,8.44,4.56,,4,Keep Current Factory
6426,US-2023-114230-CHO-TRI-54000,,2029-05-23,3,114230,United States,Phoenix,Arizona,85023,Chocolate,3,CHO-TRI-54000,12,15.0,4,9.8,5.2,,4,Keep Current Factory
6427,US-2023-129686-CHO-MIL-31000,,2029-05-21,2,129686,United States,Chicago,Illinois,60623,Chocolate,2,CHO-MIL-31000,10,6.5,2,4.22,2.28,,4,Keep Current Factory
6428,US-2023-129686-CHO-TRI-54000,,2029-05-21,2,129686,United States,Chicago,Illinois,60623,Chocolate,2,CHO-TRI-54000,12,22.5,6,14.7,7.8,,4,Keep Current Factory
6429,US-2023-144911-CHO-FUD-51000,,2029-05-22,0,144911,United States,Overland Park,Kansas,66212,Chocolate,2,CHO-FUD-51000,9,18.0,5,12.0,6.0,,0,Keep Current Factory
6430,US-2023-104276-CHO-NUT-13000,,2029-05-25,3,104276,United States,Fort Lauderdale,Florida,33311,Chocolate,1,CHO-NUT-13000,11,3.49,1,2.49,1.0,,0,Keep Current Factory
6431,US-2023-152121-CHO-MIL-31000,,2029-05-21,2,152121,United States,Scottsdale,Arizona,85254,Chocolate,3,CHO-MIL-31000,10,3.25,1,2.11,1.14,,4,Keep Current Factory
6432,US-2023-127243-CHO-SCR-58000,,2029-05-26,3,127243,United States,Philadelphia,Pennsylvania,19140,Chocolate,0,CHO-SCR-58000,13,25.2,7,17.5,7.7,,0,Keep Current Factory
6433,US-2023-163167-CHO-NUT-13000,,2029-05-23,2,163167,United States,Marietta,Georgia,30062,Chocolate,1,CHO-NUT-13000,11,10.47,3,7.47,3.0,,0,Keep Current Factory
6434,US-2023-105018-CHO-FUD-51000,,2029-05-24,3,105018,United States,Fairfield,Connecticut,6824,Chocolate,0,CHO-FUD-51000,9,7.2,2,4.8,2.4,,0,Keep Current Factory
6435,US-2023-123617-CHO-MIL-31000,,2029-05-25,3,123617,United States,Palm Coast,Florida,32137,Chocolate,1,CHO-MIL-31000,10,19.5,6,12.66,6.84,,4,Keep Current Factory
6436,US-2023-127243-CHO-NUT-13000,,2029-05-26,3,127243,United States,Philadelphia,Pennsylvania,19140,Chocolate,0,CHO-NUT-13000,11,6.98,2,4.98,2.0,,0,Keep Current Factory
6437,US-2023-127243-CHO-TRI-54000,,2029-05-26,3,127243,United States,Philadelphia,Pennsylvania,19140,Chocolate,0,CHO-TRI-54000,12,30.0,8,19.6,10.4,,4,Keep Current Factory
6438,US-2023-127243-CHO-SCR-58000,,2029-05-26,3,127243,United States,Philadelphia,Pennsylvania,19140,Chocolate,0,CHO-SCR-58000,13,7.2,2,5.0,2.2,,0,Keep Current Factory
6439,US-2023-163167-CHO-MIL-31000,,2029-05-23,2,163167,United States,Marietta,Georgia,30062,Chocolate,1,CHO-MIL-31000,10,19.5,6,12.66,6.84,,4,Keep Current Factory
6440,US-2023-163167-CHO-TRI-54000,,2029-05-23,2,163167,United States,Marietta,Georgia,30062,Chocolate,1,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
6441,US-2023-163167-CHO-NUT-13000,,2029-05-23,2,163167,United States,Marietta,Georgia,30062,Chocolate,1,CHO-NUT-13000,11,20.94,6,14.94,6.0,,0,Keep Current Factory
6442,US-2023-127243-CHO-SCR-58000,,2029-05-26,3,127243,United States,Philadelphia,Pennsylvania,19140,Chocolate,0,CHO-SCR-58000,13,10.8,3,7.5,3.3,,0,Keep Current Factory
6443,US-2023-160241-CHO-FUD-51000,,2029-05-26,2,160241,United States,Aurora,Illinois,60505,Chocolate,2,CHO-FUD-51000,9,14.4,4,9.6,4.8,,0,Keep Current Factory
6444,US-2023-131674-CHO-SCR-58000,,2029-05-23,2,131674,United States,Dallas,Texas,75217,Chocolate,2,CHO-SCR-58000,13,7.2,2,5.0,2.2,,0,Keep Current Factory
6445,US-2023-156748-CHO-MIL-31000,,2029-05-28,3,156748,United States,Detroit,Michigan,48227,Chocolate,2,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
6446,US-2023-156748-CHO-MIL-31000,,2029-05-28,3,156748,United States,Detroit,Michigan,48227,Chocolate,2,CHO-MIL-31000,10,13.0,4,8.44,4.56,,4,Keep Current Factory
6447,US-2023-156748-CHO-TRI-54000,,2029-05-28,3,156748,United States,Detroit,Michigan,48227,Chocolate,2,CHO-TRI-54000,12,7.5,2,4.9,2.6,,4,Keep Current Factory
6448,US-2023-156748-CHO-FUD-51000,,2029-05-28,3,156748,United States,Detroit,Michigan,48227,Chocolate,2,CHO-FUD-51000,9,25.2,7,16.8,8.4,,0,Keep Current Factory
6449,US-2023-134761-CHO-TRI-54000,,2029-05-22,1,134761,United States,Hickory,North Carolina,28601,Chocolate,1,CHO-TRI-54000,12,3.75,1,2.45,1.3,,4,Keep Current Factory
6450,US-2023-113621-CHO-SCR-58000,2025-01-12,2029-05-27,3,113621,United States,Rockville,Maryland,20852,Chocolate,0,CHO-SCR-58000,13,7.2,2,5.0,2.2,1596.0,0,Keep Current Factory
6451,US-2023-130393-CHO-SCR-58000,2025-01-12,2029-05-25,2,130393,United States,San Angelo,Texas,76903,Chocolate,2,CHO-SCR-58000,13,18.0,5,12.5,5.5,1594.0,0,Keep Current Factory
6452,US-2023-130393-CHO-NUT-13000,2025-01-12,2029-05-25,2,130393,United States,San Angelo,Texas,76903,Chocolate,2,CHO-NUT-13000,11,6.98,2,4.98,2.0,1594.0,0,Keep Current Factory
6453,US-2023-157336-CHO-MIL-31000,2025-01-12,2029-05-27,2,157336,United States,Fairfield,Connecticut,6824,Chocolate,0,CHO-MIL-31000,10,13.0,4,8.44,4.56,1596.0,4,Keep Current Factory
6454,US-2023-155768-CHO-TRI-54000,2025-01-12,2029-05-23,1,155768,United States,Oxnard,California,93030,Chocolate,3,CHO-TRI-54000,12,7.5,2,4.9,2.6,1592.0,4,Keep Current Factory
6455,US-2023-136434-CHO-NUT-13000,2025-01-12,2029-05-29,3,136434,United States,Richmond,Indiana,47374,Chocolate,2,CHO-NUT-13000,11,10.47,3,7.47,3.0,1598.0,0,Keep Current Factory
6456,US-2023-142594-CHO-MIL-31000,2025-01-12,2029-05-28,2,142594,United States,Franklin,Massachusetts,2038,Chocolate,0,CHO-MIL-31000,10,16.25,5,10.55,5.7,1597.0,4,Keep Current Factory
6457,US-2023-150035-CHO-MIL-31000,2025-01-12,2029-05-27,3,150035,United States,San Francisco,California,94122,Chocolate,3,CHO-MIL-31000,10,6.5,2,4.22,2.28,1596.0,4,Keep Current Factory
6458,US-2023-142594-CHO-MIL-31000,2025-01-12,2029-05-28,2,142594,United States,Franklin,Massachusetts,2038,Chocolate,0,CHO-MIL-31000,10,9.75,3,6.33,3.42,1597.0,4,Keep Current Factory
6459,US-2023-142594-CHO-MIL-31000,2025-01-12,2029-05-28,2,142594,United States,Franklin,Massachusetts,2038,Chocolate,0,CHO-MIL-31000,10,9.75,3,6.33,3.42,1597.0,4,Keep Current Factory
6460,US-2023-143805-CHO-MIL-31000,2025-01-12,2029-05-25,2,143805,United States,Richmond,Virginia,23223,Chocolate,1,CHO-MIL-31000,10,22.75,7,14.77,7.98,1594.0,4,Keep Current Factory
6461,US-2023-130393-CHO-MIL-31000,2025-01-12,2029-05-25,2,130393,United States,San Angelo,Texas,76903,Chocolate,2,CHO-MIL-31000,10,13.0,4,8.44,4.56,1594.0,4,Keep Current Factory
6462,US-2023-136483-CHO-NUT-13000,2025-01-12,2029-05-28,3,136483,United States,Knoxville,Tennessee,37918,Chocolate,1,CHO-NUT-13000,11,6.98,2,4.98,2.0,1597.0,0,Keep Current Factory
6463,US-2023-104689-CHO-TRI-54000,2025-01-12,2029-05-27,3,104689,United States,Los Angeles,California,90004,Chocolate,3,CHO-TRI-54000,12,30.0,8,19.6,10.4,1596.0,4,Keep Current Factory
6464,US-2023-157336-CHO-NUT-13000,2025-01-12,2029-05-27,2,157336,United States,Fairfield,Connecticut,6824,Chocolate,0,CHO-NUT-13000,11,20.94,6,14.94,6.0,1596.0,0,Keep Current Factory
6465,US-2023-155768-CHO-SCR-58000,2025-01-12,2029-05-23,1,155768,United States,Oxnard,California,93030,Chocolate,3,CHO-SCR-58000,13,10.8,3,7.5,3.3,1592.0,0,Keep Current Factory
6466,US-2023-155768-CHO-MIL-31000,2025-01-12,2029-05-23,1,155768,United States,Oxnard,California,93030,Chocolate,3,CHO-MIL-31000,10,3.25,1,2.11,1.14,1592.0,4,Keep Current Factory
6467,US-2023-129903-CHO-TRI-54000,2025-01-12,2029-05-26,2,129903,United States,Rochester,Minnesota,55901,Chocolate,2,CHO-TRI-54000,12,15.0,4,9.8,5.2,1595.0,4,Keep Current Factory
6468,US-2023-155768-OTH-KAZ-38000,2025-01-12,2029-05-23,1,155768,United States,Oxnard,California,93030,Other,3,OTH-KAZ-38000,4,9.75,3,0.75,9.0,1592.0,3,Keep Current Factory
6469,US-2023-143805-CHO-FUD-51000,2025-01-12,2029-05-25,2,143805,United States,Richmond,Virginia,23223,Chocolate,1,CHO-FUD-51000,9,18.0,5,12.0,6.0,1594.0,0,Keep Current Factory
6470,US-2023-142594-CHO-TRI-54000,2025-01-12,2029-05-28,2,142594,United States,Franklin,Massachusetts,2038,Chocolate,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,1597.0,4,Keep Current Factory
6471,US-2023-127698-CHO-NUT-13000,2025-01-12,2029-05-23,1,127698,United States,Raleigh,North Carolina,27604,Chocolate,1,CHO-NUT-13000,11,31.41,9,22.41,9.0,1592.0,0,Keep Current Factory
6472,US-2023-113621-CHO-NUT-13000,2025-01-12,2029-05-27,3,113621,United States,Rockville,Maryland,20852,Chocolate,0,CHO-NUT-13000,11,10.47,3,7.47,3.0,1596.0,0,Keep Current Factory
6473,US-2023-164770-OTH-LIC-15000,2025-02-12,2029-05-26,2,164770,United States,Houston,Texas,77036,Other,2,OTH-LIC-15000,6,200.0,10,100.0,100.0,1564.0,1,Keep Current Factory
6474,US-2023-113985-OTH-KAZ-38000,2025-02-12,2029-05-29,3,113985,United States,San Jose,California,95123,Other,3,OTH-KAZ-38000,4,9.75,3,0.75,9.0,1567.0,3,Keep Current Factory
6475,US-2023-163804-CHO-MIL-31000,2025-02-12,2029-05-30,3,163804,United States,Providence,Rhode Island,2908,Chocolate,0,CHO-MIL-31000,10,19.5,6,12.66,6.84,1568.0,4,Keep Current Factory
6476,US-2023-113985-CHO-FUD-51000,2025-02-12,2029-05-29,3,113985,United States,San Jose,California,95123,Chocolate,3,CHO-FUD-51000,9,10.8,3,7.2,3.6,1567.0,0,Keep Current Factory
6477,US-2023-113985-CHO-MIL-31000,2025-02-12,2029-05-29,3,113985,United States,San Jose,California,95123,Chocolate,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,1567.0,4,Keep Current Factory
6478,US-2023-105354-CHO-NUT-13000,2025-02-12,2029-05-28,3,105354,United States,Marion,Iowa,52302,Chocolate,2,CHO-NUT-13000,11,27.92,8,19.92,8.0,1566.0,0,Keep Current Factory
6479,US-2023-113985-CHO-NUT-13000,2025-02-12,2029-05-29,3,113985,United States,San Jose,California,95123,Chocolate,3,CHO-NUT-13000,11,6.98,2,4.98,2.0,1567.0,0,Keep Current Factory
6480,US-2023-155103-CHO-NUT-13000,2025-02-12,2029-05-29,3,155103,United States,New York City,New York,10024,Chocolate,0,CHO-NUT-13000,11,10.47,3,7.47,3.0,1567.0,0,Keep Current Factory
6481,US-2023-155103-CHO-TRI-54000,2025-02-12,2029-05-29,3,155103,United States,New York City,New York,10024,Chocolate,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,1567.0,4,Keep Current Factory
6482,US-2023-155103-CHO-TRI-54000,2025-02-12,2029-05-29,3,155103,United States,New York City,New York,10024,Chocolate,0,CHO-TRI-54000,12,3.75,1,2.45,1.3,1567.0,4,Keep Current Factory
6483,US-2023-108455-CHO-NUT-13000,2025-02-12,2029-05-30,3,108455,United States,San Francisco,California,94122,Chocolate,3,CHO-NUT-13000,11,13.96,4,9.96,4.0,1568.0,0,Keep Current Factory
6484,US-2023-108455-CHO-TRI-54000,2025-02-12,2029-05-30,3,108455,United States,San Francisco,California,94122,Chocolate,3,CHO-TRI-54000,12,26.25,7,17.15,9.1,1568.0,4,Keep Current Factory
6485,US-2023-164770-CHO-SCR-58000,2025-02-12,2029-05-26,2,164770,United States,Houston,Texas,77036,Chocolate,2,CHO-SCR-58000,13,32.4,9,22.5,9.9,1564.0,0,Keep Current Factory
6486,US-2023-163804-OTH-LIC-15000,2025-02-12,2029-05-30,3,163804,United States,Providence,Rhode Island,2908,Other,0,OTH-LIC-15000,6,100.0,5,50.0,50.0,1568.0,1,Keep Current Factory
6487,US-2023-108455-CHO-SCR-58000,2025-02-12,2029-05-30,3,108455,United States,San Francisco,California,94122,Chocolate,3,CHO-SCR-58000,13,10.8,3,7.5,3.3,1568.0,0,Keep Current Factory
6488,US-2023-143154-CHO-NUT-13000,2025-02-12,2029-05-30,3,143154,United States,Longmont,Colorado,80501,Chocolate,3,CHO-NUT-13000,11,10.47,3,7.47,3.0,1568.0,0,Keep Current Factory
6489,US-2023-163804-CHO-MIL-31000,2025-02-12,2029-05-30,3,163804,United States,Providence,Rhode Island,2908,Chocolate,0,CHO-MIL-31000,10,16.25,5,10.55,5.7,1568.0,4,Keep Current Factory
6490,CA-2023-133541-CHO-MIL-31000,2025-02-12,2029-05-28,3,133541,Canada,Halifax,Nova Scotia,B3H,Chocolate,0,CHO-MIL-31000,10,16.25,5,10.55,5.7,1566.0,4,Keep Current Factory
6491,CA-2023-124574-CHO-TRI-54000,2025-02-12,2029-05-28,3,124574,Canada,Moncton,New Brunswick,E1A,Chocolate,0,CHO-TRI-54000,12,18.75,5,12.25,6.5,1566.0,4,Keep Current Factory
6492,CA-2023-111254-CHO-NUT-13000,2025-02-12,2029-05-28,3,111254,Canada,Moncton,New Brunswick,E1A,Chocolate,0,CHO-NUT-13000,11,24.43,7,17.43,7.0,1566.0,0,Keep Current Factory
6493,US-2023-149762-CHO-MIL-31000,2025-03-12,2029-05-29,3,149762,United States,Morgan Hill,California,95037,Chocolate,3,CHO-MIL-31000,10,6.5,2,4.22,2.28,1539.0,4,Keep Current Factory
6494,US-2023-150861-CHO-FUD-51000,2025-03-12,2029-05-28,0,150861,United States,Oceanside,New York,11572,Chocolate,0,CHO-FUD-51000,9,10.8,3,7.2,3.6,1538.0,0,Keep Current Factory
6495,US-2023-122063-CHO-MIL-31000,2025-03-12,2029-05-29,3,122063,United States,Richmond,Indiana,47374,Chocolate,2,CHO-MIL-31000,10,3.25,1,2.11,1.14,1539.0,4,Keep Current Factory
6496,US-2023-153598-CHO-SCR-58000,2025-03-12,2029-05-28,0,153598,United States,Los Angeles,California,90045,Chocolate,3,CHO-SCR-58000,13,21.6,6,15.0,6.6,1538.0,0,Keep Current Factory
6497,US-2023-150861-CHO-MIL-31000,2025-03-12,2029-05-28,0,150861,United States,Oceanside,New York,11572,Chocolate,0,CHO-MIL-31000,10,6.5,2,4.22,2.28,1538.0,4,Keep Current Factory
6498,US-2023-149762-CHO-SCR-58000,2025-03-12,2029-05-29,3,149762,United States,Morgan Hill,California,95037,Chocolate,3,CHO-SCR-58000,13,10.8,3,7.5,3.3,1539.0,0,Keep Current Factory
6499,US-2023-122063-CHO-FUD-51000,2025-03-12,2029-05-29,3,122063,United States,Richmond,Indiana,47374,Chocolate,2,CHO-FUD-51000,9,7.2,2,4.8,2.4,1539.0,0,Keep Current Factory
6500,US-2023-161683-CHO-FUD-51000,2025-03-12,2029-05-30,3,161683,United States,Philadelphia,Pennsylvania,19134,Chocolate,0,CHO-FUD-51000,9,14.4,4,9.6,4.8,1540.0,0,Keep Current Factory
6501,US-2023-149762-CHO-TRI-54000,2025-03-12,2029-05-29,3,149762,United States,Morgan Hill,California,95037,Chocolate,3,CHO-TRI-54000,12,30.0,8,19.6,10.4,1539.0,4,Keep Current Factory
6502,US-2023-161683-CHO-FUD-51000,2025-03-12,2029-05-30,3,161683,United States,Philadelphia,Pennsylvania,19134,Chocolate,0,CHO-FUD-51000,9,14.4,4,9.6,4.8,1540.0,0,Keep Current Factory
6503,US-2023-150861-CHO-SCR-58000,2025-03-12,2029-05-28,0,150861,United States,Oceanside,New York,11572,Chocolate,0,CHO-SCR-58000,13,7.2,2,5.0,2.2,1538.0,0,Keep Current Factory
6504,US-2023-150861-CHO-SCR-58000,2025-03-12,2029-05-28,0,150861,United States,Oceanside,New York,11572,Chocolate,0,CHO-SCR-58000,13,28.8,8,20.0,8.8,1538.0,0,Keep Current Factory
6505,US-2023-149762-CHO-MIL-31000,2025-03-12,2029-05-29,3,149762,United States,Morgan Hill,California,95037,Chocolate,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,1539.0,4,Keep Current Factory
6506,US-2023-161025-CHO-FUD-51000,2025-03-12,2029-05-31,3,161025,United States,Los Angeles,California,90049,Chocolate,3,CHO-FUD-51000,9,14.4,4,9.6,4.8,1541.0,0,Keep Current Factory
6507,US-2023-150861-CHO-SCR-58000,2025-03-12,2029-05-28,0,150861,United States,Oceanside,New York,11572,Chocolate,0,CHO-SCR-58000,13,10.8,3,7.5,3.3,1538.0,0,Keep Current Factory
6508,US-2023-153598-CHO-MIL-31000,2025-03-12,2029-05-28,0,153598,United States,Los Angeles,California,90045,Chocolate,3,CHO-MIL-31000,10,16.25,5,10.55,5.7,1538.0,4,Keep Current Factory
6509,US-2023-126004-CHO-NUT-13000,2025-04-12,2029-05-27,0,126004,United States,New York City,New York,10024,Chocolate,0,CHO-NUT-13000,11,10.47,3,7.47,3.0,1506.0,0,Keep Current Factory
6510,US-2023-105277-CHO-NUT-13000,2025-04-12,2029-05-30,3,105277,United States,Auburn,New York,13021,Chocolate,0,CHO-NUT-13000,11,10.47,3,7.47,3.0,1509.0,0,Keep Current Factory
6511,US-2023-126004-CHO-FUD-51000,2025-04-12,2029-05-27,0,126004,United States,New York City,New York,10024,Chocolate,0,CHO-FUD-51000,9,3.6,1,2.4,1.2,1506.0,0,Keep Current Factory
6512,US-2023-112060-CHO-TRI-54000,2025-04-12,2029-05-31,3,112060,United States,San Francisco,California,94109,Chocolate,3,CHO-TRI-54000,12,3.75,1,2.45,1.3,1510.0,4,Keep Current Factory
6513,US-2023-126004-CHO-FUD-51000,2025-04-12,2029-05-27,0,126004,United States,New York City,New York,10024,Chocolate,0,CHO-FUD-51000,9,14.4,4,9.6,4.8,1506.0,0,Keep Current Factory
6514,US-2023-126004-CHO-NUT-13000,2025-04-12,2029-05-27,0,126004,United States,New York City,New York,10024,Chocolate,0,CHO-NUT-13000,11,6.98,2,4.98,2.0,1506.0,0,Keep Current Factory
6515,US-2023-126004-CHO-NUT-13000,2025-04-12,2029-05-27,0,126004,United States,New York City,New York,10024,Chocolate,0,CHO-NUT-13000,11,10.47,3,7.47,3.0,1506.0,0,Keep Current Factory
6516,US-2023-139885-CHO-NUT-13000,2025-04-12,2029-05-30,3,139885,United States,New York City,New York,10035,Chocolate,0,CHO-NUT-13000,11,20.94,6,14.94,6.0,1509.0,0,Keep Current Factory
6517,US-2023-126004-CHO-SCR-58000,2025-04-12,2029-05-27,0,126004,United States,New York City,New York,10024,Chocolate,0,CHO-SCR-58000,13,3.6,1,2.5,1.1,1506.0,0,Keep Current Factory
6518,CA-2023-119508-CHO-NUT-13000,2025-04-12,2029-05-31,3,119508,Canada,Vancouver,British Columbia,V6B,Chocolate,3,CHO-NUT-13000,11,20.94,6,14.94,6.0,1510.0,0,Keep Current Factory
6519,CA-2023-119508-CHO-FUD-51000,2025-04-12,2029-05-31,3,119508,Canada,Vancouver,British Columbia,V6B,Chocolate,3,CHO-FUD-51000,9,18.0,5,12.0,6.0,1510.0,0,Keep Current Factory
6520,US-2023-143749-OTH-LIC-15000,2025-05-12,2029-05-29,0,143749,United States,Franklin,Massachusetts,2038,Other,0,OTH-LIC-15000,6,20.0,1,10.0,10.0,1478.0,1,Keep Current Factory
6521,US-2023-114489-CHO-FUD-51000,2025-05-12,2029-05-31,3,114489,United States,Franklin,Wisconsin,53132,Chocolate,2,CHO-FUD-51000,9,28.8,8,19.2,9.6,1480.0,0,Keep Current Factory
6522,US-2023-146374-CHO-NUT-13000,2025-05-12,2029-06-01,2,146374,United States,Newark,Delaware,19711,Chocolate,0,CHO-NUT-13000,11,3.49,1,2.49,1.0,1481.0,0,Keep Current Factory
6523,US-2023-124772-CHO-SCR-58000,2025-05-12,2029-05-28,0,124772,United States,Murray,Kentucky,42071,Chocolate,1,CHO-SCR-58000,13,10.8,3,7.5,3.3,1477.0,0,Keep Current Factory
6524,US-2023-140564-CHO-FUD-51000,2025-05-12,2029-06-01,2,140564,United States,Washington,District of Columbia,20016,Chocolate,0,CHO-FUD-51000,9,28.8,8,19.2,9.6,1481.0,0,Keep Current Factory
6525,US-2023-163636-CHO-SCR-58000,2025-05-12,2029-05-31,2,163636,United States,Chicago,Illinois,60623,Chocolate,2,CHO-SCR-58000,13,7.2,2,5.0,2.2,1480.0,0,Keep Current Factory
6526,US-2023-114489-CHO-SCR-58000,2025-05-12,2029-05-31,3,114489,United States,Franklin,Wisconsin,53132,Chocolate,2,CHO-SCR-58000,13,18.0,5,12.5,5.5,1480.0,0,Keep Current Factory
6527,US-2023-161389-CHO-SCR-58000,2025-05-12,2029-06-01,3,161389,United States,Seattle,Washington,98103,Chocolate,3,CHO-SCR-58000,13,10.8,3,7.5,3.3,1481.0,0,Keep Current Factory
6528,US-2023-146374-CHO-SCR-58000,2025-05-12,2029-06-01,2,146374,United States,Newark,Delaware,19711,Chocolate,0,CHO-SCR-58000,13,25.2,7,17.5,7.7,1481.0,0,Keep Current Factory
6529,US-2023-145009-CHO-SCR-58000,2025-05-12,2029-05-30,2,145009,United States,Chicago,Illinois,60610,Chocolate,2,CHO-SCR-58000,13,10.8,3,7.5,3.3,1479.0,0,Keep Current Factory
6530,US-2023-146374-CHO-MIL-31000,2025-05-12,2029-06-01,2,146374,United States,Newark,Delaware,19711,Chocolate,0,CHO-MIL-31000,10,3.25,1,2.11,1.14,1481.0,4,Keep Current Factory
6531,US-2023-109722-CHO-TRI-54000,2025-05-12,2029-05-29,2,109722,United States,Georgetown,Kentucky,40324,Chocolate,1,CHO-TRI-54000,12,33.75,9,22.05,11.7,1478.0,4,Keep Current Factory
6532,US-2023-108434-CHO-TRI-54000,2025-05-12,2029-05-29,2,108434,United States,New York City,New York,10024,Chocolate,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,1478.0,4,Keep Current Factory
6533,US-2023-114489-CHO-FUD-51000,2025-05-12,2029-05-31,3,114489,United States,Franklin,Wisconsin,53132,Chocolate,2,CHO-FUD-51000,9,39.6,11,26.4,13.2,1480.0,0,Keep Current Factory
6534,US-2023-109722-CHO-SCR-58000,2025-05-12,2029-05-29,2,109722,United States,Georgetown,Kentucky,40324,Chocolate,1,CHO-SCR-58000,13,7.2,2,5.0,2.2,1478.0,0,Keep Current Factory
6535,US-2023-114489-CHO-FUD-51000,2025-05-12,2029-05-31,3,114489,United States,Franklin,Wisconsin,53132,Chocolate,2,CHO-FUD-51000,9,10.8,3,7.2,3.6,1480.0,0,Keep Current Factory
6536,US-2023-103674-CHO-MIL-31000,2025-06-12,2029-06-01,3,103674,United States,Los Angeles,California,90032,Chocolate,3,CHO-MIL-31000,10,22.75,7,14.77,7.98,1450.0,4,Keep Current Factory
6537,US-2023-169040-CHO-FUD-51000,2025-06-12,2029-06-03,3,169040,United States,Seattle,Washington,98105,Chocolate,3,CHO-FUD-51000,9,25.2,7,16.8,8.4,1452.0,0,Keep Current Factory
6538,US-2023-169040-CHO-NUT-13000,2025-06-12,2029-06-03,3,169040,United States,Seattle,Washington,98105,Chocolate,3,CHO-NUT-13000,11,10.47,3,7.47,3.0,1452.0,0,Keep Current Factory
6539,US-2023-162390-CHO-MIL-31000,2025-06-12,2029-06-03,3,162390,United States,Hempstead,New York,11550,Chocolate,0,CHO-MIL-31000,10,42.25,13,27.43,14.82,1452.0,4,Keep Current Factory
6540,US-2023-103674-CHO-NUT-13000,2025-06-12,2029-06-01,3,103674,United States,Los Angeles,California,90032,Chocolate,3,CHO-NUT-13000,11,48.86,14,34.86,14.0,1450.0,0,Keep Current Factory
